branchCode,branchName
628991310,"Computer Science and
Engineering (Artificial"
617527110,"Computer Engineering
(Regional Language)"
627424610,Information Technology
317692110,"Artificial Intelligence and
Machine Learning"
600662710,"Manufacturing Science
and Engineering"
317699510,"Artificial Intelligence and
Data Science"
628999510,"Artificial Intelligence and
Data Science"
303651210,"Oil,Oleochemicals and
Surfactants Technology"
682224510,Computer Engineering
617537210,"Electronics and
Telecommunication Engg"
600669410,"Metallurgy and Material
Technology"
320937210,"Electronics and
Telecommunication Engg"
411537010,"Electronics and
Communication"
303672910,Surface Coating Technology
318526110,"Electronics and Computer
Science"
627499510,"Artificial Intelligence and
Data Science"
318537210,"Electronics and
Telecommunication Engg"
627637250F,"Electronics and
Telecommunication Engg"
628937210,Electronics and Telecommunication Engg
416724210,"Computer Science and
Engineering"
627299510,"Artificial Intelligence and
Data Science"
317690010,"Electronics and Computer
Science"
411624210,"Computer Science and
Engineering"
321199510,"Artificial Intelligence and
Data Science"
318490010,"Electronics and Computer
Science"
317637210,Electronics and Telecommunication Engg
411590010,"Electronics and Computer
Science"
110124210,"Computer Science and
Engineering"
620799510,"Artificial Intelligence and
Data Science"
680299510,Artificial Intelligence and Data Science
628299510,"Artificial Intelligence and
Data Science"
319737210,"Electronics and
Telecommunication Engg"
614126210,"Computer Science and
Business Systems"
303651410,"Fibres and Textile
Processing Technology"
682237210,"Electronics and
Telecommunication Engg"
675437210,"Electronics and
Telecommunication Engg"
626724210,"Computer Science and
Engineering"
628524550F,Computer Engineering
321192110,"Artificial Intelligence and
Machine Learning"
321492010,"Computer Science and
Engineering (Internet of"
416724610,Information Technology
321192010,"Computer Science and
Engineering (Internet of"
416791110,"Computer Science and
Engineering(Artificial"
626524210,"Computer Science and
Engineering"
627237210,"Electronics and
Telecommunication Engg"
613999510,"Artificial Intelligence and
Data Science"
320324510,Computer Engineering
414224210,"Computer Science and
Engineering"
627437210,"Electronics and
Telecommunication Engg"
411626010,"Computer Science and
Engineering (Cyber"
318391110,"Computer Science and
Engineering(Artificial"
321892110,"Artificial Intelligence and
Machine Learning"
615699510,"Artificial Intelligence and
Data Science"
613992110,Artificial Intelligence and Machine Learning
627837210,"Electronics and
Telecommunication Engg"
314899510,"Artificial Intelligence and
Data Science"
411691110,"Computer Science and
Engineering(Artificial"
320790010,"Electronics and Computer
Science"
662237210,Electronics and Telecommunication Engg
413824210,"Computer Science and
Engineering"
416799510,"Artificial Intelligence and
Data Science"
621456810,"Computer Science and
Information Technology"
321190010,"Electronics and Computer
Science"
628524650F,Information Technology
411691310,"Computer Science and
Engineering (Artificial"
680237210,"Electronics and
Telecommunication Engg"
662299510,Artificial Intelligence and Data Science
313599510,"Artificial Intelligence and
Data Science"
416726710,"Computer Science and
Engineering (IoT)"
615591110,"Computer Science and
Engineering(Artificial"
318392010,"Computer Science and
Engineering (Internet of"
313990010,"Electronics and Computer
Science"
416725710,"Computer Science and
Design"
412324210,"Computer Science and
Engineering"
615591310,"Computer Science and
Engineering (Artificial"
662292110,"Artificial Intelligence and
Machine Learning"
413624210,"Computer Science and
Engineering"
320199510,Artificial Intelligence and Data Science
615526010,"Computer Science and
Engineering (Cyber"
626791110,"Computer Science and
Engineering(Artificial"
417491210,"Computer Science and
Engineering(Data Science)"
614637210,"Electronics and
Telecommunication Engg"
620737210,Electronics and Telecommunication Engg
614137210,"Electronics and
Telecommunication Engg"
517291210,"Computer Science and
Engineering(Data Science)"
628237210,"Electronics and
Telecommunication Engg"
413724210,"Computer Science and
Engineering"
321437210,"Electronics and
Telecommunication Engg"
411626710,"Computer Science and
Engineering (IoT)"
313937210,"Electronics and
Telecommunication Engg"
318324610,Information Technology
417426010,"Computer Science and
Engineering (Cyber"
512199510,"Artificial Intelligence and
Data Science"
622224210,"Computer Science and
Engineering"
620399510,"Artificial Intelligence and
Data Science"
319026310,"Artificial Intelligence (AI)
and Data Science"
510824610,Information Technology
347591110,"Computer Science and
Engineering(Artificial"
626791210,"Computer Science and
Engineering(Data Science)"
347591210,"Computer Science and
Engineering(Data Science)"
627346410,"Instrumentation and
Control Engineering"
517292110,"Artificial Intelligence and
Machine Learning"
512125710,"Computer Science and
Design"
319491210,"Computer Science and
Engineering(Data Science)"
617519110,Civil Engineering
414291010,"Computer Science and
Engineering(Cyber"
320837210,"Electronics and
Telecommunication Engg"
320737210,"Electronics and
Telecommunication Engg"
110524210,"Computer Science and
Engineering"
613937210,Electronics and Telecommunication Engg
416737210,"Electronics and
Telecommunication Engg"
319499510,"Artificial Intelligence and
Data Science"
679637210,"Electronics and
Telecommunication Engg"
320437210,"Electronics and
Telecommunication Engg"
319692010,"Computer Science and
Engineering (Internet of"
613984410,"Electronics and Computer
Engineering"
629824510,Computer Engineering
319691110,"Computer Science and
Engineering(Artificial"
413726310,"Artificial Intelligence (AI)
and Data Science"
417724210,"Computer Science and
Engineering"
417426210,"Computer Science and
Business Systems"
211424210,"Computer Science and
Engineering"
618524510,Computer Engineering
319691210,"Computer Science and
Engineering(Data Science)"
318826310,"Artificial Intelligence (AI)
and Data Science"
225024210,"Computer Science and
Engineering"
621491110,"Computer Science and
Engineering(Artificial"
615637210,"Electronics and
Telecommunication Engg"
211324210,"Computer Science and
Engineering"
321137210,Electronics and Telecommunication Engg
411637210,"Electronics and
Telecommunication Engg"
417437210,"Electronics and
Telecommunication Engg"
413792110,"Artificial Intelligence and
Machine Learning"
314837210,"Electronics and
Telecommunication Engg"
628499510,"Artificial Intelligence and
Data Science"
626584410,"Electronics and Computer
Engineering"
626726210,"Computer Science and
Business Systems"
617737210,"Electronics and
Telecommunication Engg"
346024510,Computer Engineering
321891210,"Computer Science and
Engineering(Data Science)"
628137210,"Electronics and
Telecommunication Engg"
617999510,"Artificial Intelligence and
Data Science"
625024210,"Computer Science and
Engineering"
679424510,Computer Engineering
320190010,"Electronics and Computer
Science"
629899510,"Artificial Intelligence and
Data Science"
318799510,"Artificial Intelligence and
Data Science"
673299510,"Artificial Intelligence and
Data Science"
627661250F,Mechanical Engineering
615537210,Electronics and Telecommunication Engg
414237210,"Electronics and
Telecommunication Engg"
512137210,"Electronics and
Telecommunication Engg"
641924210,"Computer Science and
Engineering"
628824210,"Computer Science and
Engineering"
625091110,"Computer Science and
Engineering(Artificial"
346024610,Information Technology
417226310,"Artificial Intelligence (AI)
and Data Science"
621437210,"Electronics and
Telecommunication Engg"
627646450F,"Instrumentation and
Control Engineering"
321837210,"Electronics and
Telecommunication Engg"
320390010,"Electronics and Computer
Science"
314890010,"Electronics and Computer
Science"
515199510,"Artificial Intelligence and
Data Science"
321224510,Computer Engineering
516237210,"Electronics and
Telecommunication Engg"
683426310,"Artificial Intelligence (AI)
and Data Science"
212924210,"Computer Science and
Engineering"
110137210,"Electronics and
Telecommunication Engg"
430424550F,Computer Engineering
413891210,"Computer Science and
Engineering(Data Science)"
112024210,"Computer Science and
Engineering"
628537250F,"Electronics and
Telecommunication Engg"
515224210,"Computer Science and
Engineering"
628324210,"Computer Science and
Engineering"
320091110,"Computer Science and
Engineering(Artificial"
626737210,Electronics and Telecommunication Engg
413424210,"Computer Science and
Engineering"
641991310,"Computer Science and
Engineering (Artificial"
413737210,"Electronics and
Telecommunication Engg"
319291110,"Computer Science and
Engineering(Artificial"
414724210,"Computer Science and
Engineering"
626537210,Electronics and Telecommunication Engg
212724210,"Computer Science and
Engineering"
517399510,"Artificial Intelligence and
Data Science"
516284410,"Electronics and Computer
Engineering"
614537210,"Electronics and
Telecommunication Engg"
412326610,"Robotics and Artificial
Intelligence"
412399510,"Artificial Intelligence and
Data Science"
322390010,"Electronics and Computer
Science"
622226310,Artificial Intelligence (AI) and Data Science
253324210,"Computer Science and
Engineering"
319292010,"Computer Science and
Engineering (Internet of"
628437210,"Electronics and
Telecommunication Engg"
111424210,"Computer Science and
Engineering"
417224210,"Computer Science and
Engineering"
679499510,"Artificial Intelligence and
Data Science"
211491110,"Computer Science and
Engineering(Artificial"
625091210,Computer Science and Engineering(Data Science)
516084410,"Electronics and Computer
Engineering"
617837210,"Electronics and
Telecommunication Engg"
631037210,"Electronics and
Telecommunication Engg"
620637210,"Electronics and
Telecommunication Engg"
626824210,"Computer Science and
Engineering"
112824210,"Computer Science and
Engineering"
319761210,Mechanical Engineering
413924210,"Computer Science and
Engineering"
